product_id,name
591143464361,大米_217
838132962897,大米_218
538991681753,大米_219
199650303393,大米_220
870705687934,大米_221
908497013850,大米_222
867512270891,大米_223
691410153668,大米_224
950683748525,大米_225
992525174003,大米_226
793374407450,大米_227
734581356061,大米_228
798418759325,大米_229
438041055645,大米_230
727480809760,大米_231
530398838365,大米_232
503452252482,大米_233
809964741271,大米_234
943360630316,大米_235
857193266091,大米_236
387686896236,大米_237
833358386435,大米_238
437571895004,大米_239
398616570270,大米_240
756720858810,大米_241
600436649506,大米_242
968160547251,大米_243
915339479104,大米_244
322122773647,大米_245
944297526629,大米_246
149821074139,大米_247
765737117918,大米_248
539558325217,大米_249
258657907552,大米_250
111539211847,大米_251
985899581096,大米_252
525527521009,大米_253
138999764579,大米_254
129042485764,大米_255
504636132674,大米_256
520892352855,大米_257
775036136942,大米_258
357368799172,大米_259
711053548367,大米_260
226051693826,大米_261
468084173016,大米_262
772262728312,大米_263
976133478953,大米_264
223857600454,大米_265
866434033085,大米_266
626363896857,大米_267
912817933295,大米_268
340901478159,大米_269
442043118556,大米_270
707765968216,大米_271
629917242765,大米_272
184089682186,大米_273
610454935893,大米_274
789043102426,大米_275
200552514070,大米_276
128986863721,大米_277
963877525880,大米_278
340090037502,大米_279
535304317301,大米_280
582630995520,大米_281
308543221221,大米_282
523403452142,大米_283
101451696602,大米_284
193276879965,大米_285
225593020343,大米_286
674296842484,大米_287
159280823726,大米_288
145699739995,大米_289
802552677073,大米_290
175791842225,大米_291
331701444410,大米_292
331943329056,大米_293
759231504675,大米_294
356607355219,大米_295
542813931283,大米_296
382855341258,大米_297
790653097175,大米_298
610649809346,大米_299
172194647903,大米_300
797675927685,大米_301
991196315757,大米_302
674625126409,大米_303
271039857326,大米_304
768655730040,大米_305
843420410587,大米_306
200853867574,大米_307
547666670822,大米_308
202831185286,大米_309
702128947543,大米_310
474414975541,大米_311
105747153337,大米_312
803553861132,面粉_1
157130590392,面粉_2
797415086732,面粉_3
731840064679,面粉_4
497770359057,面粉_5
866834923631,面粉_6
677162872867,面粉_7
723596132053,面粉_8
507436899134,面粉_9
412022259586,面粉_10
429025116448,面粉_11
142962992148,面粉_12
478769639528,面粉_13
977852608357,面粉_14
914085993817,面粉_15
784188262907,面粉_16
912376910001,面粉_17
133184916812,面粉_18
925418679933,面粉_19
738333859093,面粉_20
927125621577,面粉_21
417975430611,面粉_22
553032127465,面粉_23
907343409739,面粉_24
907219133304,面粉_25
805011550457,面粉_26
671245502659,面粉_27
182676430416,面粉_28
638356732808,面粉_29
903246012627,面粉_30
472964726908,面粉_31
193602458028,面粉_32
445055702994,面粉_33
335062207209,面粉_34
489987727348,面粉_35
620355592625,面粉_36
679792563409,面粉_37
210162100167,面粉_38
746439694640,面粉_39
978264318097,面粉_40
881033220206,面粉_41
219258685527,面粉_42
217931142526,面粉_43
482463769069,面粉_44
974700347044,面粉_45
986002008973,面粉_46
149786828192,面粉_47
779224324045,面粉_48
466614535717,面粉_49
704652512701,面粉_50
893176848664,面粉_51
942592255308,面粉_52
159356128674,面粉_53
581146010312,面粉_54
566475833613,面粉_55
289337816661,面粉_56
128933475564,面粉_57
225751353703,面粉_58
815842227965,面粉_59
166717870411,面粉_60
102177061327,面粉_61
351892522927,面粉_62
833615306236,面粉_63
953227628967,面粉_64
790261400113,面粉_65
703794122499,面粉_66
563128051441,面粉_67
487966385612,面粉_68
462957176556,面粉_69
545149185158,面粉_70
256694566548,面粉_71
734549695622,面粉_72
802405069981,面粉_73
367186306207,面粉_74
966465497282,面粉_75
860897502412,面粉_76
270627774297,面粉_77
270616579315,面粉_78
706986069439,面粉_79
290069523683,面粉_80
414539051487,面粉_81
233252739705,面粉_82
161580682380,面粉_83
159457630304,面粉_84
303933218888,面粉_85
127638914887,面粉_86
621254932460,面粉_87
932882812483,面粉_88
701630136512,面粉_89
337618179587,面粉_90
351438146536,面粉_91
983425259829,面粉_92
635329333004,面粉_93
859813911600,面粉_94
391472362443,面粉_95
369277102828,面粉_96
352024555367,面粉_97
504553034419,面粉_98
178641259356,面粉_99
164880121724,面粉_100
144373894204,面粉_101
340676774953,面粉_102
613990865884,面粉_103
331231511551,面粉_104
903198505668,面粉_105
657922561290,面粉_106
906288505791,面粉_107
974344668892,面粉_108
983305053107,面粉_109
952741893186,面粉_110
774328145657,面粉_111
833276023468,面粉_112
745230374338,面粉_113
380571935313,面粉_114
110181444121,面粉_115
936018274405,面粉_116
984693789223,面粉_117
307888047672,面粉_118
479819262273,面粉_119
141924492165,面粉_120
766928512262,面粉_121
264037910003,面粉_122
862706500865,面粉_123
723563379630,面粉_124
963102908828,面粉_125
854341065926,面粉_126
935557599502,面粉_127
602025295599,面粉_128
161905914257,面粉_129
637872052376,面粉_130
120582348445,面粉_131
119328902385,面粉_132
543324430962,面粉_133
307541919097,面粉_134
986599779575,面粉_135
292817899817,面粉_136
686215880977,面粉_137
393179278776,面粉_138
769485783140,面粉_139
307576794226,面粉_140
877935894219,面粉_141
545631863780,面粉_142
113712121038,面粉_143
889827151659,面粉_144
137072362299,面粉_145
277335572017,面粉_146
693277654966,面粉_147
476823968826,面粉_148
678043164325,面粉_149
127628986180,面粉_150
173951318620,面粉_151
490850686230,面粉_152
868457116480,面粉_153
728925047342,面粉_154
506015904857,面粉_155
628399211576,面粉_156
346260261618,面粉_157
463857257813,面粉_158
587097101895,面粉_159
479126020367,面粉_160
512964688819,面粉_161
492290856118,面粉_162
867677224422,面粉_163
792157908677,面粉_164
614905246625,面粉_165
300274761252,面粉_166
790731281218,面粉_167
754392179221,面粉_168
667272004697,面粉_169
445366819271,面粉_170
911451040159,面粉_171
741119409942,面粉_172
739103678857,面粉_173
793875228992,面粉_174
464135146514,面粉_175
478850161147,面粉_176
116114374287,面粉_177
881310617420,面粉_178
382871051839,面粉_179
327228163362,面粉_180
856037032746,面粉_181
620265125055,面粉_182
280440048178,面粉_183
781255952862,面粉_184
890011578743,面粉_185
775709205934,面粉_186
156496802799,面粉_187
516012658080,面粉_188
586405725816,面粉_189
106121646923,面粉_190
627638118458,面粉_191
898523283134,面粉_192
740152603733,面粉_193
372314856104,面粉_194
333939460778,面粉_195
915961947938,面粉_196
164800190294,面粉_197
135092997612,面粉_198
736561134040,面粉_199
981526555285,面粉_200
602926397851,面粉_201
650184338459,面粉_202
335746421565,面粉_203
564079631706,面粉_204
950044068367,面粉_205
577045471290,面粉_206
309215373349,面粉_207
788806100711,面粉_208
303797173823,面粉_209
937122836530,面粉_210
752619786241,面粉_211
407979850464,面粉_212
453325201084,面粉_213
979721422550,面粉_214
918748849785,面粉_215
565133742813,面粉_216
190935619542,面粉_217
896835945382,面粉_218
808009629265,面粉_219
643479327172,面粉_220
448332501750,面粉_221
597331870277,面粉_222
305139818721,面粉_223
637073818166,面粉_224
606370695388,面粉_225
229032562385,面粉_226
222127633249,面粉_227
397682427348,面粉_228
612096679646,面粉_229
260514383573,面粉_230
607508116057,面粉_231
537752135178,面粉_232
809825954073,面粉_233
582067248968,面粉_234
362767301382,面粉_235
362854641580,面粉_236
537412370057,面粉_237
951312308635,面粉_238
568528842903,面粉_239
364964827211,面粉_240
421984222242,面粉_241
264494119578,面粉_242
662176986505,面粉_243
252622007737,面粉_244
119948527515,面粉_245
543755179003,面粉_246
951890849480,面粉_247
842022599257,面粉_248
610483853114,面粉_249
467342955247,面粉_250
948386077286,面粉_251
947387096565,面粉_252
285557905944,面粉_253
575422666867,面粉_254
441648896972,面粉_255
443696570275,面粉_256
515845273741,面粉_257
551751649215,面粉_258
394876628252,面粉_259
701306425537,面粉_260
931216152909,面粉_261
425010539932,面粉_262
255618158577,面粉_263
468535668719,面粉_264
920794587687,面粉_265
370251024347,面粉_266
990181641452,面粉_267
821667117062,面粉_268
959300426391,面粉_269
166883175363,面粉_270
790324815651,面粉_271
484756756172,面粉_272
513982447005,面粉_273
738713012786,面粉_274
435220348677,面粉_275
368318739608,面粉_276
779662059581,面粉_277
520444433203,面粉_278
931061845046,面粉_279
865551780402,面粉_280
285825343587,面粉_281
765829125640,面粉_282
723568213292,面粉_283
711838101166,面粉_284
993349546277,面粉_285
636592824028,面粉_286
907327959281,面粉_287
747797053388,面粉_288
469507273141,面粉_289
283875892672,面粉_290
408727112954,面粉_291
105410856280,面粉_292
768576104869,面粉_293
672299660383,面粉_294
897784785226,面粉_295
660279910078,面粉_296
402848433105,面粉_297
995091636052,面粉_298
150419559462,面粉_299
172788391232,面粉_300
848656907077,面粉_301
156520553971,面粉_302
131147350611,面粉_303
280935523969,面粉_304
979793603413,面粉_305
936037832665,面粉_306
147968256016,面粉_307
376058131348,面粉_308
951203676524,面粉_309
572692373269,面粉_310
212890438515,面粉_311
180627400371,面粉_312
253769225654,粮食制品_1
629704151596,粮食制品_2
115598985563,粮食制品_3
210233841586,粮食制品_4
953861667129,粮食制品_5
722110063554,粮食制品_6
359307598826,粮食制品_7
119091378177,粮食制品_8
120762920001,粮食制品_9
161658390087,粮食制品_10
499429151558,粮食制品_11
699146169924,粮食制品_12
236887347547,粮食制品_13
645415120355,粮食制品_14
869370184578,粮食制品_15
614508017359,粮食制品_16
612790941363,粮食制品_17
232524202440,粮食制品_18
893848505646,粮食制品_19
256541142916,粮食制品_20
348873652439,粮食制品_21
186369103315,粮食制品_22
177818959054,粮食制品_23
883104185325,粮食制品_24
430136919389,粮食制品_25
123964693948,粮食制品_26
505488646055,粮食制品_27
693818369978,粮食制品_28
612694493041,粮食制品_29
280645231982,粮食制品_30
260096709056,粮食制品_31
214520534527,粮食制品_32
788790332218,粮食制品_33
649240921845,粮食制品_34
343539779469,粮食制品_35
371679851542,粮食制品_36
662703118648,粮食制品_37
730593656418,粮食制品_38
767976199198,粮食制品_39
640968866602,粮食制品_40
346237079087,粮食制品_41
357064407181,粮食制品_42
727417084722,粮食制品_43
678742915838,粮食制品_44
133595297816,粮食制品_45
810950935049,粮食制品_46
693917764467,粮食制品_47
622720890916,粮食制品_48
819664978878,粮食制品_49
647453087155,粮食制品_50
427543286436,粮食制品_51
879550760173,粮食制品_52
782450406570,粮食制品_53
938326192077,粮食制品_54
759668149646,粮食制品_55
182007444584,粮食制品_56
804347558018,粮食制品_57
387729245181,粮食制品_58
856230538372,粮食制品_59
778655657770,粮食制品_60
864856640393,粮食制品_61
712795169258,粮食制品_62
321475084135,粮食制品_63
125124924460,粮食制品_64
760904206538,粮食制品_65
525691664778,粮食制品_66
688584910105,粮食制品_67
596911836202,粮食制品_68
278800708977,粮食制品_69
433727767928,粮食制品_70
627615963342,粮食制品_71
412425291995,粮食制品_72
389544913018,粮食制品_73
274557583235,粮食制品_74
492366110485,粮食制品_75
888284079939,粮食制品_76
258069595173,粮食制品_77
276754603295,粮食制品_78
132255734389,粮食制品_79
348646821468,粮食制品_80
148650618369,粮食制品_81
379669588542,粮食制品_82
216024739520,粮食制品_83
326257481807,粮食制品_84
584979868317,粮食制品_85
731967822128,粮食制品_86
584531633694,粮食制品_87
278201138709,粮食制品_88
306499416359,粮食制品_89
325893247120,粮食制品_90
568442516900,粮食制品_91
177975077741,粮食制品_92
768133996795,粮食制品_93
315938415460,粮食制品_94
845554509077,粮食制品_95
530441193102,粮食制品_96
925527891917,粮食制品_97
939309310087,粮食制品_98
245301139300,粮食制品_99
988824640164,粮食制品_100
726033826997,粮食制品_101
194782058884,粮食制品_102
743837522587,粮食制品_103
408940274598,粮食制品_104
987617917744,粮食制品_105
269829984377,粮食制品_106
377056225584,粮食制品_107
798877501385,粮食制品_108
457147320536,粮食制品_109
835312955828,粮食制品_110
442818006505,粮食制品_111
565021879391,粮食制品_112
901157889386,粮食制品_113
774509498037,粮食制品_114
997314087093,粮食制品_115
109676983813,粮食制品_116
778077159304,粮食制品_117
364482036254,粮食制品_118
206200480837,粮食制品_119
839668016785,粮食制品_120
979105772458,粮食制品_121
182509990815,粮食制品_122
295860416764,粮食制品_123
846856498054,粮食制品_124
573910180596,粮食制品_125
872865127045,粮食制品_126
428957954822,粮食制品_127
152037258924,粮食制品_128
803413016041,粮食制品_129
312601800360,粮食制品_130
489944933376,粮食制品_131
923152921351,粮食制品_132
686068209633,粮食制品_133
743054156928,粮食制品_134
824679908022,粮食制品_135
750797688069,粮食制品_136
700271580499,粮食制品_137
924671891323,粮食制品_138
229290423623,粮食制品_139
531975760652,粮食制品_140
886777293097,粮食制品_141
363357587549,粮食制品_142
767559538027,粮食制品_143
162689214513,粮食制品_144
305064571747,粮食制品_145
706567723648,粮食制品_146
575442880227,粮食制品_147
477559267292,粮食制品_148
991990637406,粮食制品_149
318757615701,粮食制品_150
747405855766,粮食制品_151
557605343839,粮食制品_152
800949287604,粮食制品_153
392925755192,粮食制品_154
729254660825,粮食制品_155
864209744659,粮食制品_156
726889874890,粮食制品_157
824107101273,粮食制品_158
621302768070,粮食制品_159
847178404256,粮食制品_160
575020339268,粮食制品_161
830880983384,粮食制品_162
646194885301,粮食制品_163
595124410984,粮食制品_164
232507245867,粮食制品_165
562549784764,粮食制品_166
393734740848,粮食制品_167
870090945501,粮食制品_168
882331661075,粮食制品_169
623432810064,粮食制品_170
538150011089,粮食制品_171
265747925840,粮食制品_172
416186508963,粮食制品_173
355244437257,粮食制品_174
275377119743,粮食制品_175
306456915084,粮食制品_176
844567479661,粮食制品_177
538522548785,粮食制品_178
906598174144,粮食制品_179
402161138950,粮食制品_180
866511402240,粮食制品_181
631218507394,粮食制品_182
296911883764,粮食制品_183
273073229858,粮食制品_184
491859343736,粮食制品_185
110603014898,粮食制品_186
969828059788,粮食制品_187
241068448737,粮食制品_188
408938472002,粮食制品_189
394312865576,粮食制品_190
735681201975,粮食制品_191
527484724818,粮食制品_192
256373027688,粮食制品_193
749236510057,粮食制品_194
297817329961,粮食制品_195
977016393048,粮食制品_196
497253282605,粮食制品_197
192748457277,粮食制品_198
265641017609,粮食制品_199
341180675216,粮食制品_200
490337394534,粮食制品_201
830909359774,粮食制品_202
186563715377,粮食制品_203
636508337704,粮食制品_204
335196304760,粮食制品_205
910461234409,粮食制品_206
919911198569,粮食制品_207
186000225251,粮食制品_208
305663722542,粮食制品_209
117644785552,粮食制品_210
468110632359,粮食制品_211
716894536498,粮食制品_212
847665544939,粮食制品_213
739632386233,粮食制品_214
980228833197,粮食制品_215
405797720325,粮食制品_216
115702582459,粮食制品_217
326357773615,粮食制品_218
172092308564,粮食制品_219
261331174212,粮食制品_220
512095872845,粮食制品_221
976718967150,粮食制品_222
516192522143,粮食制品_223
679418570747,粮食制品_224
511702507651,粮食制品_225
629294939895,粮食制品_226
993507959771,粮食制品_227
591571460603,粮食制品_228
313023559683,粮食制品_229
964641550524,粮食制品_230
837948804846,粮食制品_231
684921196078,粮食制品_232
933262240350,粮食制品_233
720045115575,粮食制品_234
730932194592,粮食制品_235
223277198251,粮食制品_236
422024117944,粮食制品_237
679729317519,粮食制品_238
219627891981,粮食制品_239
444031865557,粮食制品_240
582774663940,粮食制品_241
163436480470,粮食制品_242
381998820991,粮食制品_243
706075085101,粮食制品_244
586996810300,粮食制品_245
585306599605,粮食制品_246
294125175193,粮食制品_247
697165099306,粮食制品_248
453355722440,粮食制品_249
973417352666,粮食制品_250
251175936698,粮食制品_251
742554133948,粮食制品_252
378491648649,粮食制品_253
755973194196,粮食制品_254
562151505008,粮食制品_255
159852707086,粮食制品_256
269014235908,粮食制品_257
296168422980,粮食制品_258
347013564570,粮食制品_259
313903689173,粮食制品_260
633812229847,粮食制品_261
591274128976,粮食制品_262
308857856766,粮食制品_263
657291556116,粮食制品_264
207220589218,粮食制品_265
172865557380,粮食制品_266
507775096773,粮食制品_267
151427505186,粮食制品_268
516711426670,粮食制品_269
178817444238,粮食制品_270
906862080141,粮食制品_271
303665920733,粮食制品_272
469415301326,粮食制品_273
125644710851,粮食制品_274
785295518941,粮食制品_275
242258503672,粮食制品_276
381587343484,粮食制品_277
336159052787,粮食制品_278
144837911298,粮食制品_279
857973015866,粮食制品_280
447130308208,粮食制品_281
946844811367,粮食制品_282
442983908154,粮食制品_283
949805716256,粮食制品_284
181209464462,粮食制品_285
540086785426,粮食制品_286
313629606087,粮食制品_287
745851072456,粮食制品_288
121726270809,粮食制品_289
190801378049,粮食制品_290
997010817603,粮食制品_291
547939522329,粮食制品_292
569954697308,粮食制品_293
253558003118,粮食制品_294
525574651639,粮食制品_295
195678170201,粮食制品_296
785533738982,粮食制品_297
791223148781,粮食制品_298
551974932126,粮食制品_299
617439790171,粮食制品_300
909344011357,粮食制品_301
346302619781,粮食制品_302
110448979629,粮食制品_303
338630443430,粮食制品_304
659370191954,粮食制品_305
611928934125,粮食制品_306
270767656578,粮食制品_307
858048431323,粮食制品_308
864492652310,粮食制品_309
559156642969,粮食制品_310
349108764942,粮食制品_311
626092705734,粮食制品_312
111922081820,淀    粉_1
217967916596,淀    粉_2
709722351252,淀    粉_3
482175426500,淀    粉_4
511575970151,淀    粉_5
225973406803,淀    粉_6
921578125504,淀    粉_7
588245810789,淀    粉_8
628479313074,淀    粉_9
980802644371,淀    粉_10
785990494414,淀    粉_11
686998589810,淀    粉_12
833158649184,淀    粉_13
826238897659,淀    粉_14
373712303099,淀    粉_15
947035174734,淀    粉_16
283455147652,淀    粉_17
109579526433,淀    粉_18
845630004983,淀    粉_19
707981256116,淀    粉_20
996088826982,淀    粉_21
896496254566,淀    粉_22
459170559870,淀    粉_23
774696010053,淀    粉_24
179215879922,淀    粉_25
836089634229,淀    粉_26
865753797559,淀    粉_27
153735543611,淀    粉_28
776895995756,淀    粉_29
999615576317,淀    粉_30
989169572589,淀    粉_31
320992327351,淀    粉_32
610076613394,淀    粉_33
800276577489,淀    粉_34
631578687869,淀    粉_35
163593716255,淀    粉_36
218058513504,淀    粉_37
424253068642,淀    粉_38
193811159697,淀    粉_39
542738463058,淀    粉_40
192957830460,淀    粉_41
105450211175,淀    粉_42
771006250906,淀    粉_43
273595798013,淀    粉_44
684967712043,淀    粉_45
873631466041,淀    粉_46
207439688446,淀    粉_47
483683784291,淀    粉_48
834441116600,淀    粉_49
455272945067,淀    粉_50
220504219246,淀    粉_51
217748534886,淀    粉_52
905331632733,淀    粉_53
812785014441,淀    粉_54
801917866900,淀    粉_55
255178811930,淀    粉_56
568249306477,淀    粉_57
408512523210,淀    粉_58
822264607276,淀    粉_59
731701414468,淀    粉_60
297937909618,淀    粉_61
903572376283,淀    粉_62
960601807064,淀    粉_63
618238653701,淀    粉_64
156117946400,淀    粉_65
934881616782,淀    粉_66
548545547229,淀    粉_67
991160882525,淀    粉_68
662996314108,淀    粉_69
261655870762,淀    粉_70
323810661750,淀    粉_71
722571839946,淀    粉_72
663519876932,淀    粉_73
459619641475,淀    粉_74
696088055472,淀    粉_75
181027480551,淀    粉_76
828066975415,淀    粉_77
153402616387,淀    粉_78
362124496095,淀    粉_79
843377564152,淀    粉_80
759521206208,淀    粉_81
742302001613,淀    粉_82
138303499125,淀    粉_83
995777873702,淀    粉_84
166604539797,淀    粉_85
532855827612,淀    粉_86
118426261291,淀    粉_87
802645561998,淀    粉_88
492513691520,淀    粉_89
295401966401,淀    粉_90
832886788576,淀    粉_91
912889734491,淀    粉_92
530435997494,淀    粉_93
962290074974,淀    粉_94
455920166661,淀    粉_95
376305642058,淀    粉_96
151763185742,淀    粉_97
849446098771,淀    粉_98
518175104024,淀    粉_99
463778465963,淀    粉_100
543558769066,淀    粉_101
157278524474,淀    粉_102
293779128406,淀    粉_103
527010044736,淀    粉_104
192434709114,淀    粉_105
316589332184,淀    粉_106
760254044187,淀    粉_107
163711934618,淀    粉_108
651064079847,淀    粉_109
688251652009,淀    粉_110
625563609474,淀    粉_111
113477061219,淀    粉_112
788045317934,淀    粉_113
868671167026,淀    粉_114
901280385944,淀    粉_115
931616203838,淀    粉_116
517578815817,淀    粉_117
350777438937,淀    粉_118
752500178378,淀    粉_119
980582954157,淀    粉_120
548844893762,淀    粉_121
182086096768,淀    粉_122
599079143354,淀    粉_123
290638612218,淀    粉_124
577775606047,淀    粉_125
766622227465,淀    粉_126
945085088461,淀    粉_127
500460323848,淀    粉_128
250862561462,淀    粉_129
512053141762,淀    粉_130
969594424826,淀    粉_131
703231938583,淀    粉_132
205599176027,淀    粉_133
602514069912,淀    粉_134
531209172363,淀    粉_135
305381986413,淀    粉_136
146871067507,淀    粉_137
929954245211,淀    粉_138
323922973530,淀    粉_139
504075415770,淀    粉_140
846997720904,淀    粉_141
679918822120,淀    粉_142
990799239314,淀    粉_143
353990397143,淀    粉_144
813588978076,淀    粉_145
754621851372,淀    粉_146
282195224132,淀    粉_147
569258762479,淀    粉_148
803472405264,淀    粉_149
949201021401,淀    粉_150
675568642669,淀    粉_151
650510402279,淀    粉_152
514891101365,淀    粉_153
218098058812,淀    粉_154
545305566101,淀    粉_155
468274632393,淀    粉_156
171519420669,淀    粉_157
648171313226,淀    粉_158
373359499824,淀    粉_159
213097931410,淀    粉_160
428965970335,淀    粉_161
983340658126,淀    粉_162
719440612284,淀    粉_163
235198280940,淀    粉_164
873118474280,淀    粉_165
710640258802,淀    粉_166
240233623009,淀    粉_167
286864437628,淀    粉_168
144086934644,淀    粉_169
744511168520,淀    粉_170
521788454258,淀    粉_171
885853469111,淀    粉_172
943835033089,淀    粉_173
892987944205,淀    粉_174
895467097065,淀    粉_175
882688653815,淀    粉_176
660349717704,淀    粉_177
862188829357,淀    粉_178
968643389966,淀    粉_179
936852599327,淀    粉_180
951691888920,淀    粉_181
335494093294,淀    粉_182
941284600843,淀    粉_183
576224687026,淀    粉_184
650516088702,淀    粉_185
901154777048,淀    粉_186
925163870753,淀    粉_187
662126000000,淀    粉_188
761388872536,淀    粉_189
891061278846,淀    粉_190
876069357012,淀    粉_191
989332487747,淀    粉_192
329823172806,淀    粉_193
101171450975,淀    粉_194
627885007390,淀    粉_195
584731821642,淀    粉_196
887769317895,淀    粉_197
103715630318,淀    粉_198
787464972985,淀    粉_199
970948216957,淀    粉_200
999599441620,淀    粉_201
480467915658,淀    粉_202
356810715377,淀    粉_203
359380603071,淀    粉_204
603845073462,淀    粉_205
706507792136,淀    粉_206
728830429672,淀    粉_207
795781330133,淀    粉_208
822775017070,淀    粉_209
767282713009,淀    粉_210
546952302670,淀    粉_211
664476516896,淀    粉_212
121494263856,淀    粉_213
191206787281,淀    粉_214
839152336943,淀    粉_215
648306857057,淀    粉_216
543099466382,淀    粉_217
966621089350,淀    粉_218
151699121373,淀    粉_219
956184010924,淀    粉_220
515523700405,淀    粉_221
678249778796,淀    粉_222
685529760975,淀    粉_223
466476538421,淀    粉_224
619162211601,淀    粉_225
818792668003,淀    粉_226
958398746264,淀    粉_227
825157753452,淀    粉_228
448638535902,淀    粉_229
459605286854,淀    粉_230
982818933284,淀    粉_231
540948926590,淀    粉_232
545298646143,淀    粉_233
961256758157,淀    粉_234
618526485954,淀    粉_235
543246811083,淀    粉_236
636345922337,淀    粉_237
842510554404,淀    粉_238
136774435714,淀    粉_239
239406378112,淀    粉_240
148207093369,淀    粉_241
794289721102,淀    粉_242
493017283311,淀    粉_243
250694925902,淀    粉_244
578304527394,淀    粉_245
217337987583,淀    粉_246
820077845971,淀    粉_247
759399272284,淀    粉_248
653869606663,淀    粉_249
260211752340,淀    粉_250
143594550399,淀    粉_251
492526100040,淀    粉_252
443580649366,淀    粉_253
520636900807,淀    粉_254
797340726205,淀    粉_255
625936200667,淀    粉_256
534369838583,淀    粉_257
114274786974,淀    粉_258
988677195295,淀    粉_259
114174343807,淀    粉_260
